timestamp_ms,roll,pitch,setpoint,P,I,D,motor_output
187181.0,-0.2,-0.65,0.0,15.7,0.29,13.67,29.65
187281.0,0.0,-0.36,0.0,8.58,0.29,-12.53,-3.67
187381.0,-0.03,-0.13,0.0,3.09,0.29,-24.35,-20.97
187481.0,0.01,0.29,0.0,-6.88,0.29,3.17,-3.43
187581.0,0.03,0.43,0.0,-10.3,0.29,13.94,3.93
187681.0,-0.15,-0.07,0.0,1.66,0.29,21.93,23.88
187781.0,-0.1,0.15,0.0,-3.67,0.29,0.2,-3.18
187881.0,-0.07,0.03,0.0,-0.82,0.29,-4.31,-4.84
187981.0,0.01,-0.12,0.0,2.9,0.29,16.32,19.51
188081.0,-0.04,-0.64,0.0,15.38,0.29,21.51,37.18
188181.0,0.01,-0.14,0.0,3.43,0.29,-0.37,3.35
188281.0,0.04,-0.01,0.0,0.25,0.29,25.23,25.76
188381.0,-0.09,-0.11,0.0,2.57,0.29,9.62,12.48
188481.0,-0.13,0.03,0.0,-0.84,0.29,8.35,7.81
188581.0,-0.1,-0.06,0.0,1.52,0.29,4.84,6.65
188681.0,-0.06,-0.16,0.0,3.91,0.29,-16.75,-12.55
188781.0,-0.03,-0.23,0.0,5.58,0.29,-24.13,-18.26
188881.0,-0.04,-0.11,0.0,2.7,0.29,-0.57,2.42
188981.0,-0.04,-0.33,0.0,7.84,0.29,24.26,32.38
189081.0,-0.03,0.07,0.0,-1.75,0.29,-5.22,-6.68
189181.0,-0.24,0.23,0.0,-5.44,0.29,-19.62,-24.77
189281.0,-0.3,0.19,0.0,-4.55,0.29,-6.01,-10.27
189381.0,-0.1,0.23,0.0,-5.47,0.29,19.18,14.0
189481.0,-0.13,-0.27,0.0,6.55,0.29,13.7,20.54
189581.0,-0.12,-0.24,0.0,5.84,0.29,-7.84,-1.71
189681.0,-0.07,-0.08,0.0,1.93,0.29,13.39,15.61
189781.0,-0.16,-0.3,0.0,7.28,0.29,9.32,16.89
189881.0,-0.21,-0.22,0.0,5.36,0.29,-14.22,-8.57
189981.0,-0.21,-0.01,0.0,0.36,0.29,-11.74,-11.1
190081.0,-0.16,0.13,0.0,-3.17,0.29,-27.92,-30.81
190181.0,-0.11,0.05,0.0,-1.29,0.29,-11.29,-12.29
190281.0,-0.05,0.23,0.0,-5.58,0.29,-10.22,-15.51
190381.0,-0.02,0.11,0.0,-2.59,0.29,9.89,7.6
190481.0,-0.08,-0.18,0.0,4.2,0.29,30.3,34.79
190581.0,-0.15,-0.25,0.0,5.98,0.29,13.9,20.18
190681.0,-0.17,-0.22,0.0,5.34,0.29,-10.19,-4.56
190781.0,-0.19,-0.07,0.0,1.72,0.29,-14.91,-12.91
190881.0,-0.09,0.03,0.0,-0.82,0.29,-27.79,-28.33
190981.0,-0.12,0.18,0.0,-4.22,0.29,-17.72,-21.65
191081.0,-0.1,0.41,0.0,-9.95,0.29,-10.88,-20.54
191181.0,0.0,0.36,0.0,-8.65,0.29,12.31,3.95
191281.0,-0.05,0.41,0.0,-9.91,0.29,2.0,-7.63
191381.0,-0.16,0.27,0.0,-6.37,0.29,1.83,-4.25
191481.0,-0.05,0.08,0.0,-1.81,0.29,23.47,21.94
191581.0,-0.02,-0.2,0.0,4.81,0.29,15.99,21.1
191681.0,-0.2,-0.3,0.0,7.23,0.29,-10.0,-2.49
191781.0,-0.02,0.12,0.0,-2.8,0.29,-0.97,-3.48
191881.0,-0.1,0.09,0.0,-2.19,0.29,22.33,20.43
191981.0,-0.13,0.16,0.0,-3.77,0.29,25.43,21.95
192081.0,-0.12,-0.12,0.0,2.86,0.29,26.49,29.64
192181.0,-0.12,-0.2,0.0,4.9,0.29,17.09,22.28
192281.0,-0.19,-0.54,0.0,12.93,0.29,22.11,35.33
192381.0,-0.26,-0.52,0.0,12.57,0.29,-6.6,6.26
192481.0,-0.2,-0.35,0.0,8.38,0.29,-11.12,-2.45
192581.0,-0.08,-0.04,0.0,1.0,0.29,-28.56,-27.27
192681.0,-0.09,0.3,0.0,-7.19,0.29,-25.06,-31.97
192781.0,-0.27,0.18,0.0,-4.4,0.29,-5.15,-9.26
192881.0,0.03,0.19,0.0,-4.66,0.29,23.3,18.93
192981.0,-0.06,-0.16,0.0,3.72,0.29,22.88,26.89
193081.0,-0.2,-0.34,0.0,8.17,0.29,-2.44,6.02
193181.0,-0.24,-0.13,0.0,3.13,0.29,-15.15,-11.73
193281.0,-0.14,0.16,0.0,-3.91,0.29,-13.69,-17.31
193381.0,-0.27,0.14,0.0,-3.31,0.29,-10.5,-13.52
193481.0,-0.28,0.38,0.0,-9.14,0.29,-11.76,-20.61
193581.0,-0.2,0.3,0.0,-7.2,0.29,-3.1,-10.0
193681.0,-0.11,0.1,0.0,-2.42,0.29,10.55,8.42
193781.0,-0.05,-0.23,0.0,5.45,0.29,22.13,27.87
193881.0,-0.34,-0.46,0.0,10.97,0.29,-15.33,-4.07
193981.0,-0.23,-0.03,0.0,0.76,0.29,-19.82,-18.77
194081.0,-0.26,0.27,0.0,-6.52,0.29,-30.1,-36.33
194181.0,-0.24,0.58,0.0,-13.87,0.29,-14.22,-27.8
194281.0,-0.19,0.24,0.0,-5.69,0.29,18.52,13.12
194381.0,-0.11,-0.27,0.0,6.5,0.29,36.44,43.23
194481.0,-0.09,-0.45,0.0,10.77,0.29,-1.19,9.87
194581.0,-0.11,-0.52,0.0,12.4,0.29,-5.88,6.81
194681.0,-0.03,-0.1,0.0,2.3,0.29,-8.46,-5.88
194781.0,0.01,0.21,0.0,-5.12,0.29,-5.62,-10.46
194881.0,-0.06,0.58,0.0,-13.97,0.29,-5.15,-18.83
194981.0,0.09,0.19,0.0,-4.5,0.29,22.31,18.1
195081.0,-0.07,-0.15,0.0,3.57,0.29,22.2,26.06
195181.0,-0.07,-0.54,0.0,12.9,0.29,31.07,44.26
195281.0,-0.02,-0.54,0.0,12.9,0.29,-6.71,6.48
195381.0,0.06,-0.19,0.0,4.65,0.29,-4.23,0.71
195481.0,0.06,0.07,0.0,-1.78,0.29,0.53,-0.96
195581.0,0.04,0.29,0.0,-7.01,0.29,14.86,8.13
195681.0,-0.1,0.32,0.0,-7.79,0.29,22.86,15.37
195781.0,-0.01,0.07,0.0,-1.61,0.29,7.18,5.86
195881.0,-0.14,-0.28,0.0,6.67,0.29,-2.82,4.14
195981.0,-0.12,-0.52,0.0,12.41,0.29,-9.38,3.31
196081.0,0.04,-0.24,0.0,5.84,0.29,-22.13,-16.0
196181.0,-0.04,-0.19,0.0,4.58,0.29,10.13,15.0
196281.0,-0.13,-0.25,0.0,5.89,0.29,10.63,16.8
196381.0,-0.1,0.11,0.0,-2.75,0.29,-11.56,-14.03
196481.0,-0.1,0.49,0.0,-11.68,0.29,-21.69,-33.08
196581.0,-0.12,0.3,0.0,-7.09,0.29,6.54,-0.26
196681.0,0.04,0.01,0.0,-0.31,0.29,31.77,31.74
196781.0,0.0,-0.26,0.0,6.31,0.29,21.71,28.31
196881.0,0.0,-0.61,0.0,14.55,0.29,0.35,15.19
196981.0,0.01,-0.24,0.0,5.81,0.29,-6.52,-0.42
197081.0,-0.02,-0.03,0.0,0.79,0.29,18.72,19.8
197181.0,0.17,0.21,0.0,-5.16,0.29,16.4,11.53
197281.0,0.04,0.28,0.0,-6.77,0.29,-8.76,-15.24
197381.0,-0.03,0.18,0.0,-4.29,0.29,-5.48,-9.48
197481.0,0.08,0.15,0.0,-3.49,0.29,-19.51,-22.71
197581.0,0.12,-0.19,0.0,4.66,0.29,4.82,9.77
197681.0,0.14,-0.37,0.0,8.78,0.29,0.75,9.82
197781.0,-0.01,-0.15,0.0,3.61,0.29,-32.72,-28.82
197881.0,-0.03,0.26,0.0,-6.29,0.29,-22.74,-28.73
197981.0,0.02,0.48,0.0,-11.59,0.29,-7.31,-18.61
198081.0,0.04,0.44,0.0,-10.53,0.29,14.6,4.36
198181.0,-0.02,-0.04,0.0,0.89,0.29,27.88,29.06
198281.0,-0.13,-0.3,0.0,7.11,0.29,23.14,30.54
198381.0,-0.27,-0.78,0.0,18.67,0.29,8.52,27.48
198481.0,0.09,-0.16,0.0,3.74,0.29,-14.71,-10.68
198581.0,-0.02,0.13,0.0,-3.01,0.29,2.8,0.08
198681.0,-0.04,0.13,0.0,-3.05,0.29,22.68,19.92
198781.0,-0.06,0.11,0.0,-2.73,0.29,28.16,25.71
198881.0,-0.06,0.07,0.0,-1.77,0.29,26.22,24.73
198981.0,-0.02,-0.31,0.0,7.42,0.29,21.29,29.0
199081.0,0.01,-0.5,0.0,12.03,0.29,11.43,23.75
199181.0,0.02,-0.12,0.0,2.8,0.29,-19.04,-15.94
199281.0,0.04,-0.01,0.0,0.19,0.29,0.57,1.05
199381.0,0.05,-0.0,0.0,0.04,0.29,20.17,20.5
199481.0,0.06,-0.0,0.0,0.05,0.29,21.64,21.97
199581.0,-0.1,-0.04,0.0,1.01,0.29,-2.62,-1.32
199681.0,-0.02,0.19,0.0,-4.67,0.29,-23.47,-27.85
199781.0,-0.01,0.15,0.0,-3.64,0.29,-27.77,-31.12
199881.0,-0.03,0.16,0.0,-3.88,0.29,-21.36,-24.95
199981.0,-0.01,0.19,0.0,-4.55,0.29,0.26,-4.0
200081.0,0.03,0.2,0.0,-4.91,0.29,3.13,-1.48
200181.0,0.03,0.19,0.0,-4.64,0.29,6.23,1.88
200281.0,0.02,0.15,0.0,-3.52,0.29,17.86,14.63
200381.0,-0.01,0.04,0.0,-0.85,0.29,23.98,23.42
200481.0,0.07,0.0,0.0,-0.1,0.29,21.71,21.9
200581.0,-0.05,-0.23,0.0,5.56,0.29,29.42,35.27
200681.0,-0.12,-0.32,0.0,7.79,0.29,13.65,21.73
200781.0,-0.09,-0.12,0.0,2.81,0.29,-10.48,-7.38
200881.0,-0.07,-0.0,0.0,0.05,0.29,-25.94,-25.6
200981.0,-0.11,0.26,0.0,-6.19,0.29,-29.59,-35.49
201081.0,-0.09,0.21,0.0,-5.12,0.29,-23.27,-28.1
201181.0,-0.07,0.31,0.0,-7.39,0.29,-15.68,-22.79
201281.0,-0.06,-0.0,0.0,0.06,0.29,-6.74,-6.39
201381.0,-0.02,-0.03,0.0,0.82,0.29,10.63,11.73
201481.0,-0.07,-0.39,0.0,9.32,0.29,15.24,24.85
201581.0,-0.18,-0.32,0.0,7.74,0.29,7.35,15.38
201681.0,-0.27,-0.37,0.0,8.84,0.29,-10.21,-1.07
201781.0,-0.24,0.0,0.0,-0.12,0.29,-16.78,-16.61
201881.0,-0.18,0.23,0.0,-5.55,0.29,-17.3,-22.56
201981.0,-0.12,0.19,0.0,-4.56,0.29,5.5,1.23
202081.0,-0.13,0.0,0.0,-0.08,0.29,7.88,8.08
202181.0,-0.07,-0.13,0.0,3.02,0.29,17.79,21.1
202281.0,-0.1,-0.12,0.0,2.8,0.29,1.14,4.22
202381.0,-0.27,0.05,0.0,-1.14,0.29,-12.33,-13.18
202481.0,-0.15,0.08,0.0,-1.96,0.29,-25.1,-26.77
202581.0,-0.15,0.09,0.0,-2.04,0.29,-9.62,-11.37
202681.0,-0.1,-0.03,0.0,0.61,0.29,5.94,6.84
202781.0,-0.28,-0.44,0.0,10.55,0.29,-1.78,9.07
202881.0,-0.24,-0.08,0.0,1.96,0.29,-10.13,-7.88
202981.0,-0.09,0.17,0.0,-4.14,0.29,-12.82,-16.67
203081.0,-0.13,0.41,0.0,-9.92,0.29,-21.14,-30.77
203181.0,-0.1,0.45,0.0,-10.83,0.29,-11.4,-21.94
203281.0,-0.08,0.19,0.0,-4.52,0.29,-2.95,-7.18
203381.0,-0.03,-0.15,0.0,3.66,0.29,14.29,18.24
203481.0,-0.1,-0.32,0.0,7.62,0.29,-20.12,-12.2
203581.0,-0.07,0.03,0.0,-0.62,0.29,-29.52,-29.85
203681.0,-0.08,0.28,0.0,-6.7,0.29,-26.11,-32.52
203781.0,0.02,0.42,0.0,-10.06,0.29,-7.37,-17.13
203881.0,-0.03,0.36,0.0,-8.65,0.29,14.29,5.93
203981.0,-0.02,-0.05,0.0,1.2,0.29,31.88,33.37
204081.0,-0.22,-0.59,0.0,14.25,0.29,10.9,25.44
204181.0,-0.06,-0.32,0.0,7.74,0.29,-26.29,-18.26
204281.0,-0.02,0.15,0.0,-3.58,0.29,-17.7,-20.99
204381.0,0.06,0.48,0.0,-11.48,0.29,-6.58,-17.77
204481.0,-0.04,0.55,0.0,-13.24,0.29,11.8,-1.15
204581.0,-0.01,0.16,0.0,-3.81,0.29,27.32,23.79
204681.0,-0.12,-0.17,0.0,4.08,0.29,30.36,34.73
204781.0,-0.17,-0.7,0.0,16.74,0.29,25.94,42.97
204881.0,-0.13,-0.43,0.0,10.22,0.29,-11.49,-0.98
204981.0,-0.03,0.03,0.0,-0.79,0.29,-21.14,-21.64
205081.0,0.03,0.47,0.0,-11.23,0.29,-23.73,-34.67
205181.0,-0.09,0.58,0.0,-13.89,0.29,0.16,-13.44
205281.0,0.17,0.21,0.0,-4.97,0.29,15.99,11.31
205381.0,-0.19,-0.39,0.0,9.4,0.29,20.52,30.21
205481.0,-0.1,-0.41,0.0,9.78,0.29,35.72,45.8
205581.0,-0.02,-0.47,0.0,11.19,0.29,-4.98,6.5
205681.0,-0.03,-0.17,0.0,4.18,0.29,-4.58,-0.11
205781.0,0.02,-0.12,0.0,2.89,0.29,15.59,18.77
205881.0,-0.0,-0.14,0.0,3.43,0.29,5.33,9.05
205981.0,-0.16,-0.07,0.0,1.58,0.29,-4.32,-2.45
206081.0,-0.26,-0.2,0.0,4.72,0.29,-8.35,-3.34
206181.0,-0.14,-0.15,0.0,3.62,0.29,-17.55,-13.64
206281.0,-0.13,-0.2,0.0,4.8,0.29,-24.75,-19.66
206381.0,-0.07,0.04,0.0,-0.88,0.29,-8.02,-8.61
206481.0,-0.12,0.11,0.0,-2.56,0.29,17.28,15.01
206581.0,-0.09,0.07,0.0,-1.64,0.29,24.02,22.67
206681.0,-0.1,0.19,0.0,-4.67,0.29,23.47,19.09
206781.0,-0.14,-0.1,0.0,2.48,0.29,10.31,13.08
206881.0,-0.11,-0.39,0.0,9.48,0.29,4.91,14.68
206981.0,-0.28,-0.78,0.0,18.78,0.29,-3.68,15.39
207081.0,-0.07,-0.22,0.0,5.27,0.29,-5.31,0.25
207181.0,0.01,-0.31,0.0,7.33,0.29,6.74,14.37
207281.0,-0.19,-0.03,0.0,0.61,0.29,-6.25,-5.35
207381.0,-0.17,0.36,0.0,-8.64,0.29,-18.05,-26.39
207481.0,-0.27,0.15,0.0,-3.54,0.29,12.55,9.3
207581.0,-0.13,-0.15,0.0,3.58,0.29,16.1,19.97
207681.0,-0.32,-0.75,0.0,18.12,0.29,-0.53,17.87
207781.0,0.02,-0.41,0.0,9.95,0.29,-3.65,6.6
207881.0,-0.2,-0.43,0.0,10.29,0.29,-18.54,-7.96
207981.0,-0.1,0.04,0.0,-0.84,0.29,-17.9,-18.45
208081.0,-0.05,0.34,0.0,-8.08,0.29,-6.06,-13.86
208181.0,-0.03,0.43,0.0,-10.31,0.29,-10.83,-20.85
208281.0,0.09,0.44,0.0,-10.47,0.29,14.47,4.3
208381.0,0.02,-0.01,0.0,0.17,0.29,29.9,30.36
208481.0,-0.05,-0.49,0.0,11.79,0.29,25.48,37.57
208581.0,-0.06,-0.32,0.0,7.8,0.29,-9.89,-1.8
208681.0,0.02,-0.29,0.0,6.91,0.29,21.1,28.3
208781.0,0.03,-0.04,0.0,1.05,0.29,20.81,22.15
208881.0,-0.06,0.06,0.0,-1.47,0.29,16.63,15.46
208981.0,0.06,0.2,0.0,-4.88,0.29,1.39,-3.2
209081.0,0.13,0.11,0.0,-2.75,0.29,-12.79,-15.24
209181.0,-0.0,-0.12,0.0,2.86,0.29,-18.76,-15.61
209281.0,0.13,-0.06,0.0,1.51,0.29,-4.4,-2.59
209381.0,0.03,-0.31,0.0,7.43,0.29,14.27,21.99
209481.0,-0.02,-0.39,0.0,9.27,0.29,18.96,28.53
209581.0,0.0,-0.12,0.0,2.88,0.29,3.5,6.67
209681.0,0.01,0.19,0.0,-4.52,0.29,-18.67,-22.89
209781.0,-0.09,0.19,0.0,-4.57,0.29,-15.57,-19.85
209881.0,-0.03,-0.09,0.0,2.07,0.29,-22.64,-20.28
209981.0,-0.03,-0.2,0.0,4.77,0.29,-7.84,-2.78
210081.0,-0.01,-0.41,0.0,9.87,0.29,14.78,24.94
210181.0,0.02,-0.21,0.0,5.14,0.29,0.35,5.78
210282.0,0.1,-0.18,0.0,4.24,0.29,26.03,30.56
210382.0,-0.03,0.05,0.0,-1.18,0.29,25.76,24.87
210482.0,0.07,0.25,0.0,-6.01,0.29,20.63,14.91
210582.0,-0.0,-0.03,0.0,0.64,0.29,-5.62,-4.69
210682.0,-0.09,-0.03,0.0,0.65,0.29,-16.69,-15.75
210782.0,-0.06,-0.15,0.0,3.69,0.29,-7.92,-3.93
210882.0,-0.01,-0.4,0.0,9.71,0.29,8.39,18.4
210982.0,-0.03,-0.05,0.0,1.12,0.29,-31.55,-30.14
211082.0,-0.0,0.53,0.0,-12.62,0.29,-28.12,-40.45
211182.0,-0.16,0.4,0.0,-9.49,0.29,-3.87,-13.06
211282.0,-0.15,-0.05,0.0,1.24,0.29,8.21,9.74
211382.0,-0.12,-0.49,0.0,11.73,0.29,9.78,21.8
211482.0,0.03,-0.54,0.0,13.04,0.29,-12.75,0.58
211582.0,0.0,-0.34,0.0,8.12,0.29,-8.87,-0.45
211682.0,0.04,-0.1,0.0,2.44,0.29,13.5,16.24
211782.0,0.1,0.14,0.0,-3.31,0.29,20.21,17.19
211882.0,0.02,0.19,0.0,-4.46,0.29,7.2,3.03
211982.0,-0.12,0.01,0.0,-0.35,0.29,-10.83,-10.89
212082.0,-0.02,0.11,0.0,-2.62,0.29,-16.45,-18.78
212182.0,-0.01,-0.19,0.0,4.56,0.29,15.13,19.99
212282.0,-0.05,-0.35,0.0,8.31,0.29,12.04,20.64
212382.0,-0.05,-0.11,0.0,2.55,0.29,-20.01,-17.17
212482.0,-0.17,-0.1,0.0,2.47,0.29,-15.3,-12.53
212582.0,-0.13,0.38,0.0,-9.18,0.29,-12.4,-21.29
212682.0,0.02,0.16,0.0,-3.8,0.29,24.68,21.17
212782.0,-0.18,-0.44,0.0,10.52,0.29,30.36,41.17
212882.0,-0.07,-0.68,0.0,16.41,0.29,3.39,20.09
212982.0,-0.07,-0.72,0.0,17.35,0.29,-3.26,14.38
213082.0,-0.14,-0.33,0.0,7.94,0.29,8.96,17.19
213182.0,-0.16,0.01,0.0,-0.17,0.29,-23.41,-23.3
213282.0,-0.13,0.24,0.0,-5.78,0.29,-30.25,-35.74
213382.0,-0.07,0.53,0.0,-12.72,0.29,1.03,-11.4
213482.0,-0.24,0.21,0.0,-5.0,0.29,-9.53,-14.23
213582.0,-0.14,0.11,0.0,-2.73,0.29,-23.87,-26.31
213682.0,-0.08,-0.32,0.0,7.75,0.29,-13.14,-5.1
